id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
9298804,09015611162000284000000000U8,"""CASA DE LA PRIMERA IMPRENTA DE AMÉRICA""",UNIVERSIDAD AUTONOMA METROPOLITANA,611162,Escuelas de educación media superior del sector público,31 a 50 personas,CALLE,Licenciado Verdad,CALLE,República de Guatemala,CALLE,Moneda,CALLE,Correo Mayor,10,NA,NA,NA,0,NA,COLONIA,CENTRO HISTÓRICO,NA,NA,NA,06010,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0771,010,NA,igcarrion@correo.uam.mx,http://www.uam.mx/_serv_comunidad/centros_culturales.html,Fijo,19.43365866,-99.13084421000002,2020-11
9298961,09015611162000251000000000U7,"""TEATRO CASA DE LA PAZ""",UNIVERSIDAD AUTONOMA METROPOLITANA,611162,Escuelas de educación media superior del sector público,0 a 5 personas,CALLE,Cozumel,CALLE,Durango,CALLE,Sinaloa,AVENIDA,Sonora,33,NA,NA,NA,0,NA,COLONIA,ROMA NORTE,NA,NA,NA,06700,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1089,004,NA,tdelapaz@correo.uam.mx,http://www.uam.mx/_serv_comunidad/centros_culturales.html,Fijo,19.41967101,-99.17116466000002,2020-11
889734,09015611162000135000000000U2,CENTRO DE EDUCACION ARTISTÍCA FRIDA KAHLO,CENTRO DE EDUCACION ARTISTÍCA FRIDA KAHLO,611162,Escuelas de educación media superior del sector público,51 a 100 personas,CALLE,JOSE MARIA IGLESIAS,CALLE,AVENIDA DE LA REPUBLICA,CALLE,TOMAS ALVA EDISON,CALLE,EZEQUIEL MONTES,59,NA,NA,NA,NA,NA,COLONIA,TABACALERA,NA,NA,NA,06030,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,070A,001,5555467435,CEDART.FRIDAKAHLO@INBA.COM.MX,WWW.INBA.GOB.MX,Fijo,19.43714045,-99.15537630000001,2014-12
726931,09007611161000181001000000U5,COLEGIO DEL VALLE DE MÉXICO,NA,611161,Escuelas de educación media superior del sector privado,11 a 30 personas,AVENIDA,TLAHUAC,AVENIDA,ZACATLAN,CALLE,CALLEJON DE LAS FLORES,AVENIDA,ZACATLÁN,4860,NA,NA,NA,NA,NA,PUEBLO,SAN LORENZO TEZONCO,NA,NA,NA,09790,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,2102,027,NA,AGUILA1IZTAPALAPA@GMAIL.COM,NA,Fijo,19.30739165,-99.06745035,2014-12
6317583,09014611161000246000000000U2,COLEGIO BRITANICO SIN NOMBRE,ASOCIACIÓN CULTURAL DE ORIENTE SC,611161,Escuelas de educación media superior del sector privado,101 a 250 personas,CALLE,15,AVENIDA,3,CIRCUITO,INTERIOR (AVENIDA PATRIOTISMO),CALLE,17,108,NA,NA,NA,0,NA,COLONIA,SAN PEDRO DE LOS PINOS,NA,NA,NA,03800,09,Ciudad de México,014,Benito Juárez,0001,Benito Juárez,0350,012,NA,JJGARCIA_0912@HOTMAIL.COM,NA,Fijo,19.38920098,-99.18190116999999,2010-07
656910,09017611171000104012000000U5,COLEGIO BERNARDO DE BALBUENA,COLEGIO BERNADO DE BALBUENA,611161,Escuelas de educación media superior del sector privado,0 a 5 personas,CALLE,RETORNO 45 DE CECILIO ROBELO,CALLE,NINGUNO,CALLE,RETORNO 45 DE CECILIO ROBELO,CALLE,RETORNO 16 DE FRAY SERVANDO TERESA DE MIER,74,NA,NA,NA,NA,NA,COLONIA,JARDIN BALBUENA,NA,NA,NA,15900,09,Ciudad de México,017,Venustiano Carranza,0001,Venustiano Carranza,0973,003,NA,NA,NA,Fijo,19.41905866,-99.10419395000001,2010-07
1056457,09012611162000035001000000U1,IEMS OTILIA MONTAÑO,EL GOBIERNO,611162,Escuelas de educación media superior del sector público,101 a 250 personas,AVENIDA,CRUZ BLANCA,AVENIDA,LAS MARGARITAS,CALLE,ROSAS,CALLE,JACARANDAS,321,NA,NA,NA,0,SN,PUEBLO,LAS FLORES,NA,NA,NA,14500,09,Ciudad de México,012,Tlalpan,0027,San Miguel Topilejo,1763,030,5558483390,NA,WWW.IEMS.CDMX.GOB.MX,Fijo,19.20254916,-99.14917781,2010-07
1056458,09012611162000055001000000U9,IEMS OTILIO MONTAÑO TURNO VESPERTINO,NA,611162,Escuelas de educación media superior del sector público,101 a 250 personas,AVENIDA,CRUZ BLANCA,AVENIDA,LAS MARGARITAS,CALLE,ROSAS,AVENIDA,LAS MARGARITAS,321,NA,NA,NA,0,NA,PUEBLO,LAS FLORES,NA,NA,NA,14500,09,Ciudad de México,012,Tlalpan,0027,San Miguel Topilejo,1763,030,5558483390,NA,NA,Fijo,19.20254916,-99.14917781,2010-07
1025661,09008611162000011001000000U0,IGNACIO MANUEL ALTAMIRANO,INSTITUTO DE EDUCACION MEDIA SUPERIOR DEL DF,611162,Escuelas de educación media superior del sector público,51 a 100 personas,CALLE,SOLEDAD,CALLE,SOLEDAD,CERRADA,NOGAL,CALLE,NOGAL SILVESTRE,2625,NA,NA,NA,0,NA,COLONIA,PUEBLO SAN BERNABE OCOTEPEC,NA,NA,NA,10300,09,Ciudad de México,008,La Magdalena Contreras,0001,La Magdalena Contreras,0550,027,5556673658,OSCAR.ALVAREZ1@IEMS.EDU.MX,NA,Fijo,19.3078575,-99.25618711,2014-12
7735888,09006611152000091000000000U7,INICIACION UNIVERSITARIA PREPA 2,UNAM,611162,Escuelas de educación media superior del sector público,0 a 5 personas,AVENIDA,CANAL DE TEZONTLE,CALLE,POPOLOCA,CIRCUITO,INTERIOR (AVENIDA RIO CHURUBUSCO),AVENIDA,AVENIDA DE LAS TORRES,0,SN,NA,NA,0,NA,COLONIA,CARLOS ZAPATA VELA,NA,NA,NA,08040,09,Ciudad de México,006,Iztacalco,0001,Iztacalco,1130,014,NA,NA,NA,Fijo,19.3853245,-99.09934789999998,2019-11
6881560,09007611161000243000020495S3,CENTRO DE COMPUTACIÓN PROFESIONAL DE MÉXICO,CENTRO DE COMPUTACION PROFESIONAL DE MEXICO SC,611161,Escuelas de educación media superior del sector privado,11 a 30 personas,CALZADA,8 SUR (CALZADA ERMITA IZTAPALAPA),CALLE,FUNDICIÓN,PRIVADA,PRIMERO DE MAYO,CERRADA,SEGUNDA FUNDICIÓN,1877,NA,NA,NA,0,NA,COLONIA,SAN MIGUEL 8A AMPLIACION,NA,NA,NA,09837,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,497A,007,NA,NA,WWW.CCPM.COM.MX,Fijo,19.35149863,-99.07644071,2019-04
933932,09014611698000651011000000U4,CENTRO DE CAPACITACION ESTUDIO DIRIGIDO SOLUCIONES ESCOLARES,NA,611161,Escuelas de educación media superior del sector privado,11 a 30 personas,EJE VIAL,8 SUR (JOSE MARIA RICO),CALLE,ADOLFO PRIETO,CALLE,JOSE IGNACIO BARTOLACHE,EJE VIAL,8 SUR (JOSÉ MARÍA RICO),319,NA,NA,NA,NA,NA,COLONIA,ACACIAS,NA,NA,NA,03240,09,Ciudad de México,014,Benito Juárez,0001,Benito Juárez,0929,022,NA,CONTACTO@ESTUDIODIRIGIDO.COM,WWW.ESTUDIODIRIGIDO.COM,Fijo,19.36776355,-99.17445645,2014-12
6316623,09012611171000153001004109S3,COLEGIO CEYCA BACHILLERATO,CAMECUARO SC,611161,Escuelas de educación media superior del sector privado,51 a 100 personas,CALLE,FLOR SILVESTRE,CALLE,FEDERAL A CUERNAVACA,CALLE,5 DE MAYO,CERRADA,SEGUNDA DE LAS TORRES,30,NA,NA,NA,0,NA,COLONIA,SAN PEDRO MARTIR,OTRO CONGLOMERADO,COLEGIO CEYCA BACHILLERATO,SN,14650,09,Ciudad de México,012,Tlalpan,0001,Tlalpan,1744,004,NA,H.VALETIN@PRI.CEYCA.COM,WWW.CEYCA.COM,Fijo,19.26216552,-99.17461680999999,2010-07
9010464,09007611161000252000000000U4,CENTRO DE BACHILLERATO TECNOLOGICO,CENTRO DE BACHILLERATO TECNOLOGICO SC,611161,Escuelas de educación media superior del sector privado,6 a 10 personas,CALLE,LIC. DAVID PASTRANA JAMES,AVENIDA,ANTONIO ANCONA ALBERTO,EJE VIAL,8 SUR (CALZADA ERMITA IZTAPALAPA),CALLE,DR. Y GRAL. JOSE MARIA RODRIGUEZ,1,NA,NA,NA,NA,NA,COLONIA,CONSTITUCION DE 1917,NA,NA,NA,09260,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,1458,012,5567994494,NA,CENTRODEBACHILLERATO.COM,Fijo,19.34620928,-99.06324672,2019-11
7722167,09013611162000132000000000U4,LEON ABIVARIO,COLEGIO DE BACHILLERES TECNICO AGROPECUARIO,611162,Escuelas de educación media superior del sector público,6 a 10 personas,CALLE,CONSTITUCION,CALLE,REFORMA,CERRADA,CONSTITUCION,CALLE,NINGUNO,31,NA,NA,NA,0,NA,PUEBLO,SAN FRANCISCO TLALNEPANTLA,NA,NA,NA,16900,09,Ciudad de México,013,Xochimilco,0001,Xochimilco,0669,040,NA,NA,NA,Fijo,19.19594401,-99.12235419000001,2019-11
8337277,09015611698001161000000000U0,TU PREPA COMERCIAL Y CULTURAL,SERVICIOS EDUCATIVOS Y CULTURALES SC,611161,Escuelas de educación media superior del sector privado,0 a 5 personas,CALLE,ARTICULO 123,AVENIDA,BALDERAS,CALLE,REVILLAGIGEDO,CALLE,INDEPENDENCIA,97,502,CORPORATIVO NORMANDIE,PISO 4,405,NA,COLONIA,CENTR0,EDIFICIO COMERCIAL Y DE SERVIC,CORPORATIVO NORMANDIE,405,06000,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0748,025,NA,SERVICIOSEDU.DF@GMAIL.COM,TUPREPACONUNSOLOEXAMEN.COM,Fijo,19.432908,-99.14753324,2019-11
748041,09005611161000163001000000U7,LICEO ESPAÑOL DE MEXICO,INSTITUTO MODERNO DE ESTUDIOS CONTABLES Y COMERCIALES DE MEXICO AC,611161,Escuelas de educación media superior del sector privado,11 a 30 personas,CALLE,HUEHUECALOTL,OTRO (ESPECIFIQUE),NINGUNO,CALLE,CUITLAHUAC,CALLE,TLACAELEL,1,NA,NA,NA,NA,NA,COLONIA,SANTA ISABEL TOLA,NA,NA,NA,07010,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,0760,011,5557812940,ILM2009@LIVE.COM.MX,WWW.LICEOESPANOLDEMEXICO.EDU.MX,Fijo,19.49288408,-99.11928574,2010-07
9297016,09007611162000351000000000U2,LOS POZOS ANEXO A LA UNIDAD IZTAPALAPA,UNIVERSIDAD AUTONOMA METROPOLITANA,611162,Escuelas de educación media superior del sector público,0 a 5 personas,AVENIDA,Michoacán,AVENIDA,San Rafael Atlixco,CALLE,Sur 21,AVENIDA,San Rafael Atlixco,0,NA,NA,NA,0,NA,COLONIA,leyes de reforma,NA,NA,NA,09300,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,3670,001,NA,NA,NA,Fijo,19.36581306,-99.07381177999999,2020-11
9274959,09002611162000127000000000U7,UNIDAD AZCAPOTZALCO,UNIVERSIDAD AUTONOMA METROPOLITANA,611162,Escuelas de educación media superior del sector público,251 y más personas,AVENIDA,San Pablo Xalpa,PASAJE,Eje 5 Norte,CALZADA,De los Angeles,PASAJE,FC. Nacionales,180,NA,EDIFICIO C,PISO 3,0,NA,PUEBLO,REYNOSA TAMAULIPAS,NA,NA,NA,02200,09,Ciudad de México,002,Azcapotzalco,0001,Azcapotzalco,0114,004,NA,rector@correo.azc.uam.mx,http://www.azc.uam.mx/,Fijo,19.50274145,-99.18361794,2020-11
9274946,09007611162000377000000000U7,UNIDAD IZTAPALAPA,UNIVERSIDAD AUTONOMA METROPOLITANA,611162,Escuelas de educación media superior del sector público,251 y más personas,AVENIDA,Ferrocarril San Rafael Atlixco,CALLE,Calle 10,AVENIDA,San Rafael Atlixco,AVENIDA,Michoacan,186,NA,NA,NA,0,NA,COLONIA,LEYES DE REFORMA PRIMERA SECCIÓN,NA,NA,NA,09300,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,3670,001,NA,NA,http://www.izt.uam.mx/,Fijo,19.36477093,-99.07451390999998,2020-11
9277003,09003611162000177000000000U0,UNIDAD XOCHIMILCO,UNIVERSIDAD AUTONOMA METROPOLITANA,611162,Escuelas de educación media superior del sector público,251 y más personas,CALZADA,Calzada del Hueso,AVENIDA,Canal Nacional,AVENIDA,Hacienda de Xalpa,CALZADA,De las Bombas,0,SN,EDIFICIO A,PISO 3,0,NA,COLONIA,VILLA QUIETUD,NA,NA,NA,04960,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,1092,021,NA,NA,http://www.xoc.uam.mx/,Fijo,19.29999836,-99.10246595000001,2020-11
9327746,09003611161000293000003405S0,UNIVERSIDAD CNCI PLANTEL HUIPULCO,UNIVERSIDAD CNCI DE MEXICO SC,611161,Escuelas de educación media superior del sector privado,11 a 30 personas,CALZADA,CALZADA DE TLALPAN,CALLE,HIGUERA,AVENIDA,TEXTITLÁN,CALLE,HIGUERA,3025,NA,NA,NA,0,NA,CIUDAD,PUEBLO SANTA URSULA COAPA,NA,PASAJE,SN,NA,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,1020,006,NA,NA,NA,Fijo,19.31390068,-99.14040936,2020-11
6419742,09012611161000103000000000S9,UNIVERSIDAD CNCI PLANTEL HUIPULCO,UNIVERSIDAD CNCI DE MEXICO SC,611161,Escuelas de educación media superior del sector privado,0 a 5 personas,CALZADA,DE TLALPAN,CALZADA,HUIPULCO,CALLE,MÉXICOXOCHIMILCO,CALLE,MEXICOXOCHIMILCO,4372,NA,NA,NA,NA,NA,COLONIA,SAN LORENZO HUIPULCO,NA,NA,NA,NA,09,Ciudad de México,012,Tlalpan,0001,Tlalpan,0430,001,NA,NA,WWW.CNCI.EDU.MX,Fijo,19.29731,-99.15232,2010-07
9296253,09007611162000341000000000U3,PARQUE CIENTÍFICO Y TECNOLOGICO DE ORIENTE DE LA UNIDAD IZTAPALAPA,UNIVERSIDAD AUTONOMA METROPOLITANA,611162,Escuelas de educación media superior del sector público,0 a 5 personas,AVENIDA,La Purísima,AVENIDA,San Rafael Atlixco,AVENIDA,MICHOACAN,AVENIDA,SAN RAFAEL ATILXCO,198,NA,NA,NA,0,NA,COLONIA,LEYES DE REFORMA PRIMERA SECCIÓN,PARQUE RECREATIVO,PARQUE CIENTIFICO,SN,09300,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,3670,001,NA,NA,NA,Fijo,19.36054288,-99.07144517999998,2020-11
9040526,09015611161000522000000000U3,UNIDAD DE PROMOCION Y ASESORIA DE SISTEMAS DE ENSEÑANZA,UNIDAD DE PROMOCION Y ASESORIA DE SISTEMAS DE ENSEÑANZA AC,611161,Escuelas de educación media superior del sector privado,6 a 10 personas,AVENIDA,BALDERAS,AVENIDA,PASEO DE LA REFORMA,CALLE,CRISTOBAL COLON,CALLE,DOCTOR MORA,12,NA,NA,NA,NA,202,COLONIA,CENTRO,NA,NA,NA,06000,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0733,005,NA,AGPEREA14@YAHOO.COM.MX,NA,Fijo,19.43655139,-99.14704019,2019-11
9298401,09007611162000331000000000U4,"MUSEO ""GOTA DE AGUA""",UNIVERSIDAD AUTONOMA METROPOLITANA,611162,Escuelas de educación media superior del sector público,0 a 5 personas,CALLE,José María Morelos,CALLE,Allende,CALLE,Ahuizotl,CALLE,Huehuecalotl,0,NA,NA,NA,0,NA,COLONIA,ÁREA NATURAL PROTEGIDA CERRO DE LA ESTRELLA,PARQUE RECREATIVO,AREA NATURAL,SN,09860,09,Ciudad de México,007,Iztapalapa,0001,Iztapalapa,4024,013,NA,NA,http://www.izt.uam.mx/,Fijo,19.33705055,-99.09396933,2020-11
8699012,09002611162000081000000000U6,UNIDAD DE EDUCACION MEDIA SUPERIOR TECNOLOGICA INDUSTRIAL Y DE ARCHIVO DE SERVICIOS,SECRETARIA DE EDUCACION PUBLICA,611162,Escuelas de educación media superior del sector público,0 a 5 personas,AVENIDA,AVENIDA DE LAS GRANJAS,CALLE,PROLONGACION TEPANECOS,CALLE,RABAUL,CALLE,NINGUNO,283,NA,CENTRAL DE ABASTO,PLANTA BAJA,NA,NA,COLONIA,ESTACION PANTACO,CENTRAL DE ABASTO,AQUILES SERDAN ALATRISTE,283,02040,09,Ciudad de México,002,Azcapotzalco,0001,Azcapotzalco,035A,005,55617481,NA,NA,Fijo,19.4769725,-99.17501007,2019-11
6306290,09005611161000226001002362S2,NUEVA ESCUELA JUSTO SIERRA,NUEVA ESCUELA JUSTO SIERRA AC,611161,Escuelas de educación media superior del sector privado,51 a 100 personas,AVENIDA,INSURGENTES NORTE,AVENIDA,MONTEVIDEO,CALLE,BUENAVISTA,CALLE,AREQUIPA,1560,NA,NA,NA,NA,NA,COLONIA,LINDAVISTA,NA,NA,NA,07300,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,0968,018,NA,ADMONGENERAL@JUSTOSIERRA.COM,NA,Fijo,19.48778914,-99.12431266000002,2010-07
1059387,09003611162000093000000000U9,OFICINA DEL COSENJO ACADEMICO DEL BACHILLERATO,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,611162,Escuelas de educación media superior del sector público,11 a 30 personas,CIRCUITO,ESCOLAR,CIRCUITO,EXTERIOR,CIRCUITO,ESCOLAR,CIRCUITO,ESCOLAR,NA,SN,NA,NA,NA,NA,COLONIA,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,NA,NA,NA,04510,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,0770,001,5556221538,CAB@UNAM.MX,WWW.CAB.UNAM.MX,Fijo,19.33061544,-99.18094987,2010-07
6314783,09010611161000065001003698S4,UNIVERSIDAD PANAMERICANA PREPARATORIA,CENTROS CULTURALES DE MEXICO AC,611161,Escuelas de educación media superior del sector privado,51 a 100 personas,CALLE,TECOYOTITLA,CALLE,ARENAL,CERRADA,VITO ALESSIO ROBLES,CALLE,MARGARITAS,366,NA,NA,NA,NA,NA,COLONIA,DE GUADALUPE CHIMALISTAC,NA,NA,NA,01030,09,Ciudad de México,010,Álvaro Obregón,0001,Álvaro Obregón,1133,027,NA,CONTACTO@UP.EDU.MX,WWW.UP.EDU.MX,Fijo,19.35038821,-99.18375444,2010-07
6305314,09015611311000343002003892S5,UNIVERSIDAD DE LONDRES,INSTITUTO TRILINGUE LONDRES AC,611161,Escuelas de educación media superior del sector privado,0 a 5 personas,CALLE,ORIZABA,CALLE,CHIAPAS,EJE VIAL,2A SUR SAN LUIS POTOSI,CALLE,JALAPA,189,NA,NA,NA,0,NA,COLONIA,ROMA NORTE,NA,NA,NA,06700,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,1214,009,NA,NA,WWW.UDLONDRES.COM,Fijo,19.41376262,-99.15872474,2010-07
976646,09003611162000076000000000U4,PLANTEL CONALEP COYOACAN,NA,611162,Escuelas de educación media superior del sector público,101 a 250 personas,CALLE,MARIQUITA SANCHEZ,CALLE,CATALINA BUENDIA,ANDADOR,24 MARIQUITA SANCHEZ,ANDADOR,PRIMERO CANAL NACIONAL,NA,SN,NA,NA,NA,NA,COLONIA,CTMCULHUACAN,NA,NA,NA,04480,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,1317,028,NA,NA,NA,Fijo,19.32533209,-99.10878958,2010-07
754532,09017611162000026001000000U9,PLANTEL CONALEP VENUSTIANO CARRANZA 01 CLAVE 015,CONALEP,611162,Escuelas de educación media superior del sector público,51 a 100 personas,CALLE,YUNQUE,EJE VIAL,1 ORIENTE (CALZADA DE LA VIGA),PRIVADA,RINCONADA DE LA RESURRECION,CALLE,ROA BÁRCENAS,31,NA,NA,NA,NA,NA,COLONIA,ARTES GRAFICAS,NA,NA,NA,15830,09,Ciudad de México,017,Venustiano Carranza,0001,Venustiano Carranza,1312,001,NA,EMONTES.015@DF.CONALEP.EDU.MX,NA,Fijo,19.41223445,-99.12592357,2010-07
1059381,09003611162000067000000000U3,PLANTEL 6 ANTONIO CASO,UNAM,611162,Escuelas de educación media superior del sector público,251 y más personas,CALLE,CORINA,PRIVADA,MALINTZIN,CALLE,SAN PEDRO,AVENIDA,DIVISIÓN DEL NORTE,3,NA,NA,NA,NA,NA,COLONIA,DEL CARMEN,NA,NA,NA,04100,09,Ciudad de México,003,Coyoacán,0001,Coyoacán,0056,010,NA,NA,WWW.PREPA6.UMAN.MX,Fijo,19.3524326,-99.15684271,2014-12
951982,09014611162000037000000000U3,PLANTEL 20 DEL VALLE MATIAS ROMERO,COLEGIO DE BACHILLERES,611162,Escuelas de educación media superior del sector público,101 a 250 personas,CALLE,MATIAS ROMERO,EJE VIAL,2 PONIENTE (GABRIEL MANCERA),CALLE,NICOLAS SAN JUAN,EJE VIAL,6 SUR (ÁNGEL URRAZA),422,NA,NA,NA,NA,NA,COLONIA,DEL VALLE CENTRO,NA,NA,NA,03100,09,Ciudad de México,014,Benito Juárez,0001,Benito Juárez,0613,017,NA,FELIPE.BAUTISTA@BACHILLERES.EDU.MX,NA,Fijo,19.3800798,-99.16504552,2010-07
1059378,09013611162000047000000000U4,PLANTEL UNO GABINO BARREDA,UNAM,611162,Escuelas de educación media superior del sector público,251 y más personas,CALLE,PASEO DE LA NORIA,CALLE,DURAZNO,CALLE,PROLONGACION IGNACIO ALDAMA,CALLE,AVENIDA SAN BERNARDINO,NA,SN,NA,NA,NA,NA,COLONIA,POTRERO DE SAN BERNARDINO,NA,NA,NA,16010,09,Ciudad de México,013,Xochimilco,0001,Xochimilco,107A,023,NA,NA,NA,Fijo,19.27237695,-99.12183413,2010-07
846447,09006611162000045001000000U2,PLANTEL DOS ERASMO CASTELLANOS QUINTO,UNAM,611162,Escuelas de educación media superior del sector público,251 y más personas,CIRCUITO,INTERIOR (AVENIDA RIO CHURUBUSCO),AVENIDA,CANAL DE TEZONTLE,AVENIDA,AVENIDA DE LAS TORRES,CALLE,POPOLOCA,654,SN,NA,NA,0,NA,COLONIA,CARLOS ZAPATA VELA,NA,NA,NA,08040,09,Ciudad de México,006,Iztacalco,0001,Iztacalco,1130,014,5556485501,NA,NA,Fijo,19.38434429,-99.10018793999998,2010-07
785957,09005611161000113000000000U2,SENTRO DE ESTUDIOS SUPERIORES ELAGORA,NA,611161,Escuelas de educación media superior del sector privado,11 a 30 personas,CALZADA,CALZADA DE GUADALUPE,CALLE,SCHUMANN,CALLE,EUZKADI,CALZADA,CALZADA DE LOS MISTERIOS,300,NA,NA,NA,0,NA,COLONIA,VALLEJO,NA,NA,NA,07870,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,1773,006,5555172573,NA,NA,Fijo,19.46690252,-99.12440452,2010-07
8779233,09009611162000071000000000U2,SEDE DE ESTUDIO DE BACHILLERATO A DISTANCIA,SECRETARIA DE EDUCACION CIENCIA TECNOLOGIA E INNOVACION DE LA CDMX,611162,Escuelas de educación media superior del sector público,0 a 5 personas,CALLE,AVENIDA TABASCO ORIENTE,CALLE,OAXACA,CALLE,ORIZABA,CALLE,NINGUNO,NA,SN,NA,NA,NA,NA,PUEBLO,BARRIO SANTA CRUZ,NA,NA,NA,12000,09,Ciudad de México,009,Milpa Alta,0001,Villa Milpa Alta,0327,009,NA,CENTRODECONTACTO.EAD@EDUCACION.CDMX.GOB.MX,WWW.EAD.CDMX.GOB.MX,Fijo,19.19353965,-99.01890781,2019-11
776111,09016611161000053001021862M7,KUBUS EDUCACION,OPTIMUS SCHOLA SAPI DE CV,611161,Escuelas de educación media superior del sector privado,11 a 30 personas,EJE VIAL,4 SUR (AVENIDA BENJAMÍN FRANKLIN),CALLE,CARLOS B. ZETINA,CIRCUITO,INTERIOR (AVENIDA REVOLUCIÓN),CALLE,AVENIDA PROGRESO,20,NA,NA,NA,0,NA,COLONIA,ESCANDÓN,NA,NA,NA,11800,09,Ciudad de México,016,Miguel Hidalgo,0001,Miguel Hidalgo,118A,021,NA,LETICIAVELASCO@KUBUS.COM.MX,WWW.KUBUS.COM.MX,Fijo,19.40739501,-99.18359386000002,2012-06
6318418,09015611161000072001000000U9,TECNOLOGICO UNIVERSITARIO,TECNOLOGICO UNIVERSITARIO SC,611161,Escuelas de educación media superior del sector privado,31 a 50 personas,CALLE,HAMBURGO,CALLE,NIZA,CALLE,HAVRE,AVENIDA,PASEO DE LA REFORMA,77,NA,NA,NA,NA,NA,COLONIA,JUÁREZ,NA,NA,NA,06600,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0803,010,NA,NA,NA,Fijo,19.427265,-99.162622,2010-07
9276905,09004611162000061000000000U4,LA BOLSA,UNIVERSIDAD AUTONOMA METROPOLITANA,611162,Escuelas de educación media superior del sector público,0 a 5 personas,NA,de la bolsa,OTRO (ESPECIFIQUE),San Juan del Rio,OTRO (ESPECIFIQUE),Valle de las Monjas,AVENIDA,Paseo de San Juan.,252,252 253 263,EDIFICIO SIN NOMBRE,PLANTA BAJA,0,NA,COLONIA,LA VENTA,NA,NA,NA,05500,09,Ciudad de México,004,Cuajimalpa de Morelos,0060,La Bolsa (El Encinal),0157,800,NA,NA,http://www.uam.mx,Fijo,19.33773564,-99.30336968,2020-11
8906468,09015611161000515000000000U7,JUSTO SIERRA BACHILLERATO,JUSTO SIERRA BACHILLERATO,611161,Escuelas de educación media superior del sector privado,51 a 100 personas,CALLE,CIPRES,CIRCUITO,INTERIOR (AVENIDA RIO CONSULADO),CALLE,MIMOSAS,CALLE,PINO,308,NA,NA,NA,NA,NA,COLONIA,ATLAMPA,NA,NA,NA,06450,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,0042,007,NA,NA,NA,Fijo,19.46286429,-99.15509105,2019-11
6304236,09015611161000355002003226M8,UTC,CENTRO EDUCATIVO TRES CULTURAS SC,611161,Escuelas de educación media superior del sector privado,31 a 50 personas,CALLE,HAVRE,CALLE,HAMBURGO,AVENIDA,INSURGENTES CENTRO,CALLE,HAMBURGO,43,NA,NA,NA,0,SN,COLONIA,JUAREZ,NA,NA,NA,06600,09,Ciudad de México,015,Cuauhtémoc,0001,Cuauhtémoc,095A,010,NA,NA,WWW.UTC.MX,Fijo,19.42645328,-99.16199030999998,2010-07
652044,09005611411000413010000000U5,INSTITUTO LICOLN LINDAVISTA,INSTITUTO COMERCIAL LINCOLN SC,611161,Escuelas de educación media superior del sector privado,6 a 10 personas,CALLE,PERNAMBUCO,CALLE,SIERRAVISTA,CALZADA,TICOMAN,CALLE,RIOBAMBA,942,NA,NA,NA,NA,NA,COLONIA,LINDAVISTA,NA,NA,NA,07300,09,Ciudad de México,005,Gustavo A. Madero,0001,Gustavo A. Madero,0741,004,5555861471,NA,INSTITUTOLINCOLN.MX,Fijo,19.49514416,-99.12258070000001,2010-07
